id,company_id,company_slug,company_name,company_yc_url,title,url,absolute_url,apply_url,location,type,role,role_specific_type,pretty_role,salary_range,equity_range,min_experience,min_school_year,visa,skills,is_incomplete,created_at,last_active
68049,25512,ankr-health,Ankr Health,https://www.ycombinator.com/companies/ankr-health,Sales Development Representative (Health IT)-Chicago,/companies/ankr-health/jobs/Lyl70LS-sales-development-representative-health-it-chicago,https://www.ycombinator.com/companies/ankr-health/jobs/Lyl70LS-sales-development-representative-health-it-chicago,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D68049&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25512,"Chicago, IL, US / Remote (Chicago, IL, US)",Contract,sales,,Sales,$50K - $70K,,3+ years,,US citizen/visa only,Sanger,False,about 2 years,
68050,25512,ankr-health,Ankr Health,https://www.ycombinator.com/companies/ankr-health,Senior Sales Development Representative (Health IT)-Minneapolis,/companies/ankr-health/jobs/25JfY4e-senior-sales-development-representative-health-it-minneapolis,https://www.ycombinator.com/companies/ankr-health/jobs/25JfY4e-senior-sales-development-representative-health-it-minneapolis,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D68050&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25512,"Minneapolis, MN, US / Remote (Minneapolis, MN, US)",Contract,sales,,Sales,$60K - $90K,,6+ years,,US citizen/visa only,,False,about 2 years,
68051,25512,ankr-health,Ankr Health,https://www.ycombinator.com/companies/ankr-health,Sales Development Representative (Health IT),/companies/ankr-health/jobs/MQzRys6-sales-development-representative-health-it,https://www.ycombinator.com/companies/ankr-health/jobs/MQzRys6-sales-development-representative-health-it,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D68051&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25512,"Remote (Tampa, FL, US)",Contract,sales,,Sales,$50K - $70K,,3+ years,,US citizen/visa only,,False,about 2 years,
68052,25512,ankr-health,Ankr Health,https://www.ycombinator.com/companies/ankr-health,Senior Sales Development Representative -Atlanta,/companies/ankr-health/jobs/8Dn3UxA-senior-sales-development-representative-atlanta,https://www.ycombinator.com/companies/ankr-health/jobs/8Dn3UxA-senior-sales-development-representative-atlanta,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D68052&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25512,"Remote (Atlanta, GA, US)",Contract,sales,,Sales,$60K - $90K,,6+ years,,US citizen/visa only,,False,about 2 years,
68126,25512,ankr-health,Ankr Health,https://www.ycombinator.com/companies/ankr-health, Hybrid App Developer (React Native),/companies/ankr-health/jobs/fLRV2d4-hybrid-app-developer-react-native,https://www.ycombinator.com/companies/ankr-health/jobs/fLRV2d4-hybrid-app-developer-react-native,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D68126&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25512,"Bengaluru, KA, IN",Full-time,eng,Frontend,Engineering,₹100K - ₹170K INR,,6+ years,,US citizenship/visa not required,Amazon Web Services (AWS); Django; Java; React Native,False,about 2 years,
69572,25512,ankr-health,Ankr Health,https://www.ycombinator.com/companies/ankr-health,"Manager, Clinical Research (Oncology)",/companies/ankr-health/jobs/Emb3Lrr-manager-clinical-research-oncology,https://www.ycombinator.com/companies/ankr-health/jobs/Emb3Lrr-manager-clinical-research-oncology,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D69572&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25512,"Houston, TX, US",Full-time,science,Healthcare,Science,$64K - $86K,,3+ years,,US citizen/visa only,C,False,almost 2 years,
71330,25512,ankr-health,Ankr Health,https://www.ycombinator.com/companies/ankr-health,Senior Engineer (Healthcare Domain),/companies/ankr-health/jobs/nmuoY6e-senior-engineer-healthcare-domain,https://www.ycombinator.com/companies/ankr-health/jobs/nmuoY6e-senior-engineer-healthcare-domain,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D71330&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25512,"Houston, TX, US",Full-time,eng,Robotics,Engineering,$70K - $100K,,6+ years,,US citizen/visa only,Java; Python; .NET Core,False,over 1 year,
74044,25512,ankr-health,Ankr Health,https://www.ycombinator.com/companies/ankr-health,"Independent Reps, Rep Groups, and Distributors Wanted",/companies/ankr-health/jobs/QurDWyN-independent-reps-rep-groups-and-distributors-wanted,https://www.ycombinator.com/companies/ankr-health/jobs/QurDWyN-independent-reps-rep-groups-and-distributors-wanted,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D74044&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25512,US / Remote (US),Contract,sales,,Sales,$20K - $150K,,6+ years,,US citizen/visa only,Hack,False,over 1 year,
82770,25512,ankr-health,Ankr Health,https://www.ycombinator.com/companies/ankr-health,Senior Sales Development Representative (Health IT),/companies/ankr-health/jobs/oZIR33Z-senior-sales-development-representative-health-it,https://www.ycombinator.com/companies/ankr-health/jobs/oZIR33Z-senior-sales-development-representative-health-it,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D82770&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25512,"Houston, TX, US",Full-time,sales,,Sales,$70K,,6+ years,,US citizen/visa only,SAS,False,10 months,
69780,25541,versable,Versable,https://www.ycombinator.com/companies/versable,Senior Engineer (contract to hire),/companies/versable/jobs/LeJtyhJ-senior-engineer-contract-to-hire,https://www.ycombinator.com/companies/versable/jobs/LeJtyhJ-senior-engineer-contract-to-hire,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D69780&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25541,Remote (US),Full-time,eng,Full stack,Engineering,$110K - $130K,,6+ years,,US citizen/visa only,,False,almost 2 years,
85098,25541,versable,Versable,https://www.ycombinator.com/companies/versable,Product Engineer (contract to hire),/companies/versable/jobs/vKWT8Ls-product-engineer-contract-to-hire,https://www.ycombinator.com/companies/versable/jobs/vKWT8Ls-product-engineer-contract-to-hire,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D85098&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25541,IN / Remote (IN),Full-time,eng,Full stack,Engineering,$2.5K - $3K / monthly,,3+ years,,US citizen/visa only,,False,9 months,
98387,25575,beam,Beam,https://www.ycombinator.com/companies/beam,Distributed Systems Engineer,/companies/beam/jobs/lwlKfNI-distributed-systems-engineer,https://www.ycombinator.com/companies/beam/jobs/lwlKfNI-distributed-systems-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D98387&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25575,"New York, NY, US / San Francisco, CA, US / Remote (US)",Full-time,eng,Full stack,Engineering,$140K - $200K,0.25% - 1.00%,3+ years,,US citizen/visa only,,False,19 days,18 days
98388,25575,beam,Beam,https://www.ycombinator.com/companies/beam,Network Engineer,/companies/beam/jobs/ajXD7Ap-network-engineer,https://www.ycombinator.com/companies/beam/jobs/ajXD7Ap-network-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D98388&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25575,"New York, NY, US / San Francisco, CA, US / Remote (US)",Full-time,eng,Full stack,Engineering,$130K - $180K,0.25% - 1.00%,3+ years,,US citizen/visa only,,False,19 days,
98389,25575,beam,Beam,https://www.ycombinator.com/companies/beam,Site Reliability Engineer,/companies/beam/jobs/CnrHNaM-site-reliability-engineer,https://www.ycombinator.com/companies/beam/jobs/CnrHNaM-site-reliability-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D98389&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25575,"New York, NY, US / San Francisco, CA, US / Remote (US)",Full-time,eng,Full stack,Engineering,$140K - $200K,0.25% - 1.00%,3+ years,,US citizen/visa only,,False,19 days,18 days
99577,25575,beam,Beam,https://www.ycombinator.com/companies/beam,Applied AI Research Engineer,/companies/beam/jobs/AQyjV6c-applied-ai-research-engineer,https://www.ycombinator.com/companies/beam/jobs/AQyjV6c-applied-ai-research-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D99577&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25575,"New York, NY, US / San Francisco, CA, US / Remote (US)",Full-time,eng,Full stack,Engineering,$140K - $200K,0.25% - 1.00%,3+ years,,US citizen/visa only,Torch/PyTorch; Reinforcement learning (RL); GPU Programming,False,11 days,
51781,25587,dart,Dart,https://www.ycombinator.com/companies/dart,Frontend Engineer,/companies/dart/jobs/AMpkzCj-frontend-engineer,https://www.ycombinator.com/companies/dart/jobs/AMpkzCj-frontend-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D51781&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25587,"San Francisco, CA, US / Remote (San Francisco, CA, US)",Full-time,eng,Frontend,Engineering,$40K - $100K,0.50% - 1.50%,3+ years,,US citizenship/visa not required,Bash/Shell; Dart; Git; JavaScript; React; TypeScript; Software Architecture; Vue.js; Prototyping,False,over 4 years,
75538,25587,dart,Dart,https://www.ycombinator.com/companies/dart,Backend Engineer,/companies/dart/jobs/fY0s284-backend-engineer,https://www.ycombinator.com/companies/dart/jobs/fY0s284-backend-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D75538&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25587,"San Francisco, CA, US / Remote (San Francisco, CA, US)",Full-time,eng,Backend,Engineering,$40K - $100K,0.50% - 1.50%,3+ years,,US citizenship/visa not required,Amazon Web Services (AWS); Bash/Shell; Dart; Django; Git; PostgreSQL; Python; Redis; Software Architecture,False,over 1 year,
68874,25590,emobi,Emobi,https://www.ycombinator.com/companies/emobi,Fullstack Engineer,/companies/emobi/jobs/fpo8B1z-fullstack-engineer,https://www.ycombinator.com/companies/emobi/jobs/fpo8B1z-fullstack-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D68874&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25590,"San Francisco, CA, US",Full-time,eng,Full stack,Engineering,$80K - $140K,0.50% - 2.50%,3+ years,,Will sponsor,CSS; Git; HTML; JavaScript; Kubernetes; Node.js; React; TypeScript,False,almost 2 years,
92614,25603,reforged-labs,Reforged Labs,https://www.ycombinator.com/companies/reforged-labs,"Software Engineer, AI Systems",/companies/reforged-labs/jobs/MNhGZV1-software-engineer-ai-systems,https://www.ycombinator.com/companies/reforged-labs/jobs/MNhGZV1-software-engineer-ai-systems,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92614&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25603,"Ho Chi Minh, Viet Nam",Full-time,eng,Full stack,Engineering,$1 - $100,,3+ years,,US citizenship/visa not required,,False,4 months,
92615,25603,reforged-labs,Reforged Labs,https://www.ycombinator.com/companies/reforged-labs,"Product Manager, Enterprise",/companies/reforged-labs/jobs/EUk5TFZ-product-manager-enterprise,https://www.ycombinator.com/companies/reforged-labs/jobs/EUk5TFZ-product-manager-enterprise,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92615&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25603,"San Francisco, United States / SG / Remote (US; VN; SG)",Full-time,product,,Product,$1 - $100,,3+ years,,US citizenship/visa not required,,False,4 months,
69249,25606,hokali,HOKALI,https://www.ycombinator.com/companies/hokali, EdTech Sales Executive,/companies/hokali/jobs/J4U1J72-edtech-sales-executive,https://www.ycombinator.com/companies/hokali/jobs/J4U1J72-edtech-sales-executive,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D69249&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25606,US / Remote (US),Full-time,sales,,Sales,$100K - $180K,,3+ years,,US citizen/visa only,,False,almost 2 years,
89323,25608,flagright,Flagright,https://www.ycombinator.com/companies/flagright,Senior Enterprise Business Development Representative - London,/companies/flagright/jobs/fh3C94A-senior-enterprise-business-development-representative-london,https://www.ycombinator.com/companies/flagright/jobs/fh3C94A-senior-enterprise-business-development-representative-london,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D89323&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25608,"London, UK / Remote (US)",Full-time,sales,,Sales,,,5+ years,,US citizen/visa only,,False,6 months,
89519,25608,flagright,Flagright,https://www.ycombinator.com/companies/flagright,Business Development Representative - London,/companies/flagright/jobs/poL21kk-business-development-representative-london,https://www.ycombinator.com/companies/flagright/jobs/poL21kk-business-development-representative-london,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D89519&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25608,"London, UK / Remote (US)",Full-time,sales,,Sales,,,Any (new grads ok),,US citizen/visa only,,False,6 months,
89520,25608,flagright,Flagright,https://www.ycombinator.com/companies/flagright,Business Development Representative - Singapore,/companies/flagright/jobs/bGY9glj-business-development-representative-singapore,https://www.ycombinator.com/companies/flagright/jobs/bGY9glj-business-development-representative-singapore,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D89520&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25608,"Singapore, Singapore",Full-time,sales,,Sales,,,Any (new grads ok),,US citizen/visa only,,False,6 months,
89521,25608,flagright,Flagright,https://www.ycombinator.com/companies/flagright,Business Development Representative - New York,/companies/flagright/jobs/9eCYEST-business-development-representative-new-york,https://www.ycombinator.com/companies/flagright/jobs/9eCYEST-business-development-representative-new-york,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D89521&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25608,New York / Remote (US),Full-time,sales,,Sales,,,Any (new grads ok),,US citizen/visa only,,False,6 months,
89671,25608,flagright,Flagright,https://www.ycombinator.com/companies/flagright,Creative Designer - Bangalore,/companies/flagright/jobs/zCOJ3kR-creative-designer-bangalore,https://www.ycombinator.com/companies/flagright/jobs/zCOJ3kR-creative-designer-bangalore,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D89671&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25608,"Bangalore, India / Remote (US)",Full-time,design,Web design,Design,,,Any (new grads ok),,US citizen/visa only,,False,6 months,
91297,25608,flagright,Flagright,https://www.ycombinator.com/companies/flagright,(Sr) Enterprise Account Executive - US,/companies/flagright/jobs/5GTkQ8E-sr-enterprise-account-executive-us,https://www.ycombinator.com/companies/flagright/jobs/5GTkQ8E-sr-enterprise-account-executive-us,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D91297&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25608,Remote (US),Full-time,operations,,Operations,,,5+ years,,US citizen/visa only,,False,5 months,
91806,25608,flagright,Flagright,https://www.ycombinator.com/companies/flagright,Software Engineer - Bangalore,/companies/flagright/jobs/9PcCF10-software-engineer-bangalore,https://www.ycombinator.com/companies/flagright/jobs/9PcCF10-software-engineer-bangalore,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D91806&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25608,"Bangalore, India",Full-time,eng,Full stack,Engineering,,,Any (new grads ok),,US citizen/visa only,,False,5 months,
91955,25608,flagright,Flagright,https://www.ycombinator.com/companies/flagright,(Sr) Mid-Market Account Executive - London,/companies/flagright/jobs/Gb2lrj0-sr-mid-market-account-executive-london,https://www.ycombinator.com/companies/flagright/jobs/Gb2lrj0-sr-mid-market-account-executive-london,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D91955&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25608,"London, UK / Remote (US)",Full-time,operations,,Operations,,,5+ years,,US citizen/visa only,,False,4 months,
94403,25608,flagright,Flagright,https://www.ycombinator.com/companies/flagright,Business Development Representative - Texas,/companies/flagright/jobs/rQox53r-business-development-representative-texas,https://www.ycombinator.com/companies/flagright/jobs/rQox53r-business-development-representative-texas,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D94403&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=25608,Remote (US),Full-time,sales,,Sales,,,Any (new grads ok),,US citizen/visa only,,False,3 months,
